"","MG","mGPC","OPC.Oligo","GluN5","GluN4","Late.RG","GluN3","Peric.","SP","nIPC","CGE.IN","Cyc..Prog.","tRG","MGE.IN","GluN2","Early.RG","GluN7","EC","GluN1","GluN6","GluN8","EC.Early.RG.14","Peric..Early.RG.13","MG.Early.RG.12","Late.RG.Early.RG.11","Late.RG.tRG.1","Cyc..Prog..Early.RG.10","GluN8.Early.RG.9","GluN8.GluN1.8","OPC.Oligo.Early.RG.3","mGPC.Early.RG.2","SP.GluN1.7","nIPC.Early.RG.1","CGE.IN.GluN1.6","CGE.IN.MGE.IN.1","GluN7.GluN1.5","GluN6.GluN1.4","GluN2.GluN1.3","GluN5.GluN1.2","GluN5.GluN4.1","GluN3.GluN1.1"
"ZIC5",6.93615819730312,5.41637564851948,4.79041315825842,0.914455436685322,1.96618996741905,5.13141758605803,-0.200421643203211,6.3800831530203,-2.73425355663631,4.19886958011287,0.583452805436908,3.88353498938834,5.25711318263207,0.806527997387192,-3.057253769486,5.01800776684781,-2.88825489134403,6.4226574994746,1.68504626392356,-3.36962431831972,-3.38614714697632,6.42644352434588,6.43520672644245,6.64712529212255,5.22782236262344,5.19884944162669,3.99075878496616,2.04257331637058,-3.11775052655623,4.85460911531859,5.33334039147529,-2.76505132815684,4.89562744906236,-1.24355344760606,0.65414664360398,-3.01777780038415,-3.34882718089746,-2.99067106431471,0.0627197050857188,1.27188067537571,1.08873852911745
"ZNF140",0.317297720038537,0.568842668570237,0.620986330711473,-3.04635619355348,-2.45778164688383,0.511314183280534,-2.88914726161335,0.412011193006007,1.910689851597,-0.461107539007567,0.444543498258308,0.0859196644717526,0.549854453075986,0.778915409766203,1.22565296193842,0.474250881318955,2.24203556074271,0.380725159384318,-3.03568642601181,1.03986589736324,2.17944799260029,0.38504687747813,0.401305117440309,0.358931575934996,0.420620501281268,0.525112445899088,0.242247771357035,2.12129293972067,2.20841214528439,0.709277879007401,0.458408440311345,2.04102206850143,0.0323059676170823,2.1292311054682,0.681212903611849,2.15967016501602,1.21896714203673,1.03458179795484,-2.07063355567502,-2.96872636490605,-3.24701102654189
"Wt1",3.79350739355867,2.30691746564398,3.48217527912905,0.872185463493694,0.557699207133264,1.74465833575285,0.450536047557796,2.87622502173153,0.0596845000628717,0.938250751309523,3.42235627350292,0.266816328669807,1.8105576310741,4.58034364583784,-1.49250107127213,1.58477421711222,-0.491627281137968,2.8334754659802,1.89487223639878,-2.06025990314919,-1.05264881684119,2.85419370868128,2.93233408680652,3.32180212056407,1.7023997504624,1.77455794561353,0.461806564081352,1.07717057519438,-0.79672003409384,3.21706059713754,2.24584500178261,0.125537817008296,1.40369050414493,2.87230274457095,4.15671688238959,-0.51286611314987,-1.76635528892779,-1.47456853811929,0.25370805618073,0.795381713775731,1.5191027216743
"Zic1::Zic2",1.80596770715573,1.02916969860033,2.90561989814097,5.2368945860573,6.30957116636244,0.290627765614236,5.62766677772302,1.58201256627567,-1.56299930084543,0.217453267319687,-2.36771148836557,-0.874704966152928,0.392626451220966,-2.6177797767311,-0.406543879750349,0.176660603476504,-1.46827717766859,1.5473223209242,5.35038901329858,-0.0485105529784069,-1.37094856732576,1.55261708691394,1.57100416318439,1.51210019475546,0.202614476398423,0.333424684980388,-0.778700832684094,-0.422346581249959,-1.44242472868769,2.40851620193915,1.03113281834243,-1.73454137698065,0.293273470338341,-3.25479381497352,-2.59872375697775,-1.47821548496318,-0.256716427139918,-0.0160645541319583,5.10229239173541,5.98765807852729,6.24634381734097
"Zic2",4.45862998033047,3.28965317686501,4.57162807025097,2.62513692766588,3.53882122338694,2.49344415864999,2.31763597985771,4.20617731608586,-1.09672460567948,1.46215993468033,-2.29786731800628,0.974032785298989,2.57422466169557,-1.32609769730187,-1.02691895668495,2.33612510640422,-1.37730796896294,4.34162628197065,2.98975276273333,-0.715740591079464,-1.36712302996071,4.32008360167029,4.23376599160439,4.17014899793599,2.49608175869323,2.5331968561762,1.1997292972517,1.73487737729459,-1.27277292531692,4.31613084198227,3.23818085576343,-1.28711874648148,2.11663515808645,-2.59946124246308,-1.89377031215969,-1.45028800528594,-0.846662346553242,-0.787067866164741,2.26844596503429,3.10856577173751,3.06136910229444
"Znf281",1.95880276919209,0.545332725106834,2.08443294000009,0.476187526349193,1.17054212081477,0.0843685090618163,2.25654145936969,1.13861012641854,1.33077655056854,-1.37860292715742,3.17854415266465,-1.47556024679525,0.143327104213338,3.65507360508585,0.279343186397198,-0.149316833782166,1.03228334849908,1.09952063057797,0.887577651433909,-0.147127997800498,0.507721748374428,1.11578186094268,1.17789551319108,1.48925776679355,-0.0418245812049323,0.105403964598067,-1.23496846887166,0.704213079460704,0.692203167773144,1.72613874553699,0.412080318186323,1.49977211551778,-0.671502856595763,3.96746856472305,3.57168248819841,1.13024964123714,0.0951535560419141,0.303167828427636,1.10853850925646,0.803710212763393,1.62320228258693
"SP1",1.57516579128661,-0.324835424510117,0.76631021425859,0.263780249344973,-0.23888906601467,-0.568980055496854,1.39224103204048,0.26670798839759,0.135588267620244,-1.11877228437786,6.00627806208836,-1.66852698177618,-0.48556705890553,6.5148104765335,-1.0718569265339,-0.748079673642917,0.018603310810707,0.307255608645656,1.2854860903723,-1.61386655836383,-0.68529911592993,0.318188657160355,0.360244295189285,0.967333413566141,-0.588589571101205,-0.531942231928435,-1.57653321831305,-0.944276434752046,-0.521406468689514,0.445517552775021,-0.384393300217247,0.420778537345151,-0.913558577061299,5.34603597980939,6.53479393579747,0.153112471799579,-1.2969285745647,-1.05004100534217,0.216158155188223,0.105488036277232,1.43881138408951
"TCF12",-1.81183729602308,-2.31325230245335,-0.0750391440247586,7.48224996971631,2.66761324236691,-3.22821851611959,6.1283720444048,-2.48362398418155,-2.21506997729689,-0.0208285311268158,0.951096234883498,-1.74519047568747,-2.95990152694257,1.78492177541797,-1.63215639500963,-3.01841022739544,-2.09991627411863,-2.46222907192558,8.36575152124938,-2.23908141411667,-2.78653915535933,-2.45801210859421,-2.43967503054825,-2.10849360713042,-2.63919742848068,-3.07678207164098,-1.97998531053706,-3.41384913387716,-2.7786048877973,-0.685046534405426,-1.9430431546155,-2.23963907618081,-1.52015663459089,-0.485149921743861,1.35101012759186,-2.06752145674646,-2.10517725922765,-1.27069260952961,5.78201737435471,6.1419951316658,8.78005008311207
"ZBTB14",1.17108758394995,-0.945373925628926,0.749352564081155,-0.885692648523171,0.183544488790559,-1.22140973611205,1.75866481344179,-0.299866093324937,2.10732403688225,-3.37403665859818,4.20364157259859,-3.30010771429677,-1.4168312830469,4.59631286750512,2.16207043942984,-1.56464981480785,3.04120849401902,-0.273309690044811,-0.837406141714964,1.19407661214724,2.0726076598422,-0.259915529491005,-0.207746610463423,0.418546486338935,-1.58885597262239,-1.33195019644784,-3.01003850699504,0.32457735425917,2.1346393064654,0.350425896794851,-1.19972444295185,2.46407632955101,-2.48878403633076,5.80269068958917,4.63727532700007,3.17569148491159,1.624588656898,2.0138677941655,0.662132198512941,-0.475870554354573,0.181455763238378
"ZNF341",0.631441957486929,0.886733020335982,1.66291616375304,-0.85530093660169,0.785359477447522,0.608947189998956,0.445791492928025,1.05488003072583,2.15271218057913,-0.617543451286591,-1.68367887766024,-0.616101840195681,0.540180266042393,-1.06815026485774,1.66273316082846,0.47039354829314,1.66449966058271,1.02214208000831,-1.07977217046515,1.61741432511266,1.93608688819795,1.0188735404543,1.0050809867425,0.67145611008938,0.279712991393271,0.560430279441292,-0.400049681131946,2.09663205124631,2.0188805360155,1.56334545648396,0.74966409391965,2.06223829652681,-0.0445178841368304,0.171692383479704,-1.36272873602869,1.62210350719437,1.63927034510168,1.60519269735372,0.292132257990129,-0.263412603998814,-0.522623476717141
"E2F6",3.87166005638888,2.34289162228043,3.26300596974374,-0.47028141311257,0.635054688393872,1.91987916374214,0.0797990741748329,3.03366078649032,0.225224341585511,0.104822648434344,2.11209236067957,-0.0260260965748793,1.92629413780838,3.32017252740169,-1.47447368408049,1.68147020425534,-0.505733119231576,3.0307698312383,0.23799955464104,-1.96829770861138,-1.00358728992973,3.0427256145322,3.0870474903001,3.40657182872647,1.7244076387436,1.91475715847412,0.202218008876414,1.10818908824704,-0.721474015862256,3.01536030724544,2.16056024336848,0.254014675251739,1.06662224208191,2.19029627820494,2.80419925455677,-0.531305201523985,-1.72186733066686,-1.49053511634874,-0.497527886384695,-0.131856626210264,0.153547951010891
"EGR1",2.01505094845995,0.340919567479587,1.939961749657,-0.803960437710765,-0.959186367679817,-0.165414749962696,-0.118222626406522,0.673007705171941,0.0213141398666871,-1.12270888299294,5.09630644580744,-1.531131398027,-0.157336409518847,5.82848801411243,-1.7398793141782,-0.352983450164604,-0.210502884157669,0.724783052858484,0.188686986761921,-2.39174578197622,-1.15633024004727,0.73401699799739,0.76900644173785,1.37098021787354,-0.282881855830541,-0.167780599110321,-1.39313058227281,-0.527475705927718,-0.918206839277777,1.50277041785708,0.239916307437573,0.269508847721934,-0.6679579530245,4.89851854118045,5.66454597576972,-0.162948427722793,-2.03192926224834,-1.78693965606439,-1.0437926018901,-0.952078601011705,0.00146622324810469
"ELF1",2.87989224728575,1.22232338226743,1.57886898636447,-0.763878704061568,0.555441216467133,0.953355277195251,0.0610680899137557,1.78644564654143,3.66618847118388,-0.722749978720868,-1.16466424758214,-0.460115169278572,0.939905461405788,-1.65622791842887,2.16139530957991,0.730088200962279,2.39352449767023,2.22922452182689,-1.10878298344933,2.28702667291591,2.69927700216447,2.17020655992603,1.94133837059703,2.39007897425553,0.888506699447019,0.944792958264777,-0.147569182248866,3.12078632893808,2.92427723378714,1.6027765168769,1.00742080227737,3.47875100489402,0.085965572384854,1.04650291118134,-1.40198856359792,2.37748075123587,2.30882696942319,2.12322278056209,0.358632775226393,-0.311913401946343,-0.688432704709455
"KLF9",1.04032469563582,-0.0310718934377446,1.00043196027743,-0.59059663213029,-1.60797249388042,-0.402076830551121,-0.269583318495508,0.141551755669402,0.665671751941747,-0.716554533957639,4.92113100809746,-1.23125410655172,-0.359224359924057,4.77447333093216,-0.89317173532102,-0.507716443570906,0.255067173092544,0.16960236108402,0.234124002647831,-1.54508346007061,-0.385602919527338,0.177698701368349,0.208628576553866,0.634184051046699,-0.425306888154059,-0.383746311364616,-1.13153222923465,-0.272463737119058,-0.17450391611979,0.734481960959751,-0.0632033229552074,0.806100405662128,-0.571912561299282,4.14960191627797,5.0246735025693,0.286112901056526,-1.20386917966265,-0.971954862997394,-0.817090901590714,-0.987044582672417,-0.0012596235541266
"SPIB",1.02000784804415,-0.711570858996635,-1.11353025995906,-2.61180355679072,-0.965823687500479,-0.653009562438748,-0.733554697368489,-0.610129418394213,4.84610667328711,-2.3245208015611,-1.2082018177821,-1.73354963184906,-0.650042690768335,-0.733045804221197,2.86863641313565,-0.819065361334287,3.4743087190179,-0.427433446021256,-3.11032106971881,3.1532029692587,3.77054964745606,-0.433178152865234,-0.454917645123762,0.412729977814249,-0.726001861962253,-0.655882232552062,-1.47366236182502,1.68862552183259,3.96099058002303,-0.951528630156124,-0.975113175362956,4.69509711264984,-1.58316672328871,2.29910399964972,-0.880042113420311,3.50024007510879,3.19291577711154,2.76977616786612,-0.888742616323868,-2.16509604811799,-2.45928986854066
"TCF3",-2.64692114019498,-3.54215755789875,-1.49334268883359,7.16272297534706,2.07920093142323,-4.31202575718047,5.35625417502029,-3.65798167589726,-2.09562029875384,-0.527733377487624,1.30868969183889,-2.41553317805392,-3.97737912718756,1.96849825395831,-1.5380330426551,-4.05814766377536,-2.18479669330589,-3.5514374941453,8.56633626644221,-2.05997951917722,-2.86635979322473,-3.55642121662637,-3.57100954489118,-3.03976932148937,-3.58301459771592,-4.12316235927243,-2.70839435996383,-4.39641490681926,-2.87134422619479,-2.11414889057792,-3.12275323127781,-2.13959068443046,-2.36090001435769,-0.0763148126229288,1.64870822930721,-2.10092096986138,-1.97040655109475,-1.19483382082311,5.01112121125334,5.68574416344814,8.23419377015356
"TCF4",-1.88073606155581,-1.96947998600188,-0.280396901109369,6.96354371829676,2.49943063550327,-2.80604623535732,4.64599200676854,-2.28649122752096,-3.34232561696257,0.581307873958228,0.461069025038136,-1.4542130268857,-2.49159576197008,1.51807650369533,-2.14715674493056,-2.56957832579083,-3.06920263317509,-2.29669138058646,8.53630789639435,-2.55961624314597,-3.72387296422173,-2.29039705994184,-2.26397779910912,-2.05699527455199,-2.30476804362778,-2.63724104258064,-1.71955074699938,-4.05043181548104,-3.79963236684971,-0.771190320674307,-1.60796060228382,-3.38691953782254,-1.04586800839761,-1.3965981251081,0.961031640389743,-2.99992056004411,-2.5430769701399,-1.76822143420254,4.72543748513373,5.65747957211869,7.59026334236297
"PPARG",2.15578024412759,2.24056960216623,3.03328490861916,-2.27277808174797,-2.64761360886233,1.89355497610791,-2.83477383996286,2.00464925627459,-1.3393129385035,1.04735963545495,1.40278862250762,1.10056616658923,1.84139221327244,1.19290127966681,-2.42214003566562,1.84648634599955,-2.09063331046422,1.9757440181839,-1.62181076101601,-2.24078919485789,-2.00837745096342,1.98346832576289,2.01203793527562,2.07568693755727,1.72335240709764,1.86223578009475,1.15652428392768,0.622566786104558,-1.86228202766583,2.82804708438159,2.18748785909817,-1.37856795918348,1.56722938250861,-0.145375521823136,1.29920945608387,-2.07666418549998,-2.29270680993419,-2.52094562153419,-3.10969617678597,-2.65839571522101,-2.48695447421469
"REL",2.15911538221382,1.51430318997493,1.55489885373557,-0.120788088165395,0.668365565956592,1.32709263010658,-0.153191658196647,1.88596497648128,-0.444837360441202,0.484055000608237,-0.532289892970906,0.647835156030229,1.40651978378356,-0.992604625594009,-1.26607853301754,1.20746378745794,-0.981035334996276,1.9391952725665,0.172694920140895,-1.39172550263164,-0.92934557299389,1.93353473551747,1.91035174600148,1.98446154958508,1.30103825909338,1.36375415823916,0.721515173569823,0.648890159112625,-0.835949526141198,1.5127475261269,1.38910692139176,-0.586528139516467,0.917084239609614,-1.15015634782322,-0.800168965059137,-1.13504640086428,-1.36367450824308,-1.26221036906897,-0.410583043801199,0.110008274648113,0.0292893948443744
"REST",5.08452933436446,4.89992613708605,4.51788172251191,-0.416140619425248,0.841287323997699,4.80076102176709,-1.52206103449967,4.93340105127344,-1.28434752495437,2.67812707147753,-0.18074020747962,2.83843799048911,4.629583704325,-0.025159856870168,-1.37197769718866,4.58493681060365,-1.15668440188706,4.88738583947713,0.215445781779157,-1.2988426403841,-1.12300734875048,4.90113100819854,4.94838603737301,5.01778655972713,4.3759227159509,4.70523285627662,3.08357049327556,2.94418029635875,-1.03535110454785,4.66262939788961,4.72640965893528,-1.26070348744888,3.82666213970166,-0.967639371386157,-0.142548278135312,-1.22293969666385,-1.3139119946968,-1.36660646135662,-0.805112058278065,-0.0788744066401544,-0.487810875250019
"Stat4",2.86301440662761,3.20215038674713,2.78429564706981,-2.00961683991813,1.99369976811685,3.23641226526058,-0.420063513310924,3.1532829566392,2.69993568018845,0.215301840524213,-5.09743913529357,0.697026544264588,3.13112042990523,-4.60880265694128,2.98730633983475,2.94931661715562,2.77494475153758,3.26394521181284,-2.88511714783656,3.31015574218006,3.31164531979577,3.24190828914188,3.15300264985881,2.92646745657229,2.57425381334023,3.15732210981732,1.12525913060803,4.34385035187651,3.2831434490481,3.01943681100799,2.8780635485146,2.51896400866991,1.73275227254227,-1.63906552007424,-4.95896149174775,2.60600575713352,3.19425324326022,2.92073226281934,0.0801104820173989,-0.592034030696997,-2.11932409606983
"STAT3",1.10810729401519,1.37214970417441,1.43847326027773,-1.38274503084172,1.79743744160307,1.25650169436291,0.394309850553636,1.44206834736045,4.25352975695897,-0.879426045511911,-3.21446634224985,-0.541892316732687,1.30995599514961,-3.6080812450592,3.68968126700889,1.02270880344779,4.17933841106107,1.64947821410817,-2.27506327491961,3.83361730657754,4.56760076951956,1.60721719790619,1.44322032571218,1.15446648748866,0.834239883382104,1.26044487911307,-0.170504347202415,4.14599507694195,4.6365946285765,1.55957802580162,1.10903282306503,4.15385390412743,0.160673613260684,0.181319435310719,-3.44339945408412,4.03559686070221,3.88800377075023,3.60716586502784,0.817300808088619,-0.263988233757497,-1.20813352277407
"THAP1",3.6089524914873,3.30948462330806,4.22673320572453,0.956964618610257,1.39445328847732,2.91061410647703,0.138770651158629,3.53374334124248,-1.27891309968078,2.29544835193184,-1.49350044545026,1.9820233253451,2.88724553623687,-1.16665227486908,-1.52746981691933,2.87115043066727,-1.51697022414008,3.50819783246826,1.47549438131532,-1.05724345847304,-1.28413522763032,3.51364734787029,3.53190102739367,3.50324737633839,2.82971239752849,2.89815945360474,2.11321506464826,2.01292104872176,-1.20165911643126,4.02059603824301,3.32623416142814,-1.3898786973076,2.7602082405831,-2.15403468852761,-1.40231587162419,-1.58975978847058,-1.19525672180434,-1.37441003381972,0.36731184084174,1.12419073288406,1.01962801975876
"TBX20",-5.55108657082053,-4.65405101407237,-5.36332820619938,6.07111394016226,0.966288632981709,-4.16567603894519,2.49497237277212,-5.06543069408901,4.7680279880528,1.56155791257161,-5.36082162618831,0.0967514695137878,-3.79106842284526,-5.14270774504371,4.23693067103908,-3.60081246207157,3.8625374126909,-4.94976087199707,5.24546345639363,4.46294231346066,4.44375460587971,-4.97596483574287,-5.07066231927094,-5.14126156060182,-3.02221920071996,-3.93703743942776,-0.107850059216724,1.17358156829965,4.44053358727165,-4.89938491355623,-3.87026520798279,4.41104902745028,-1.12792115002366,-1.35295631637416,-5.35776419263001,3.744021587849,4.44451703932048,4.54733045907608,5.96973365541067,4.76428002602736,4.97193999701771
